date,state,district,pincode,bio_age_5_17,bio_age_17,state_temp,district_temp,state/ut,district_master,state/ut_master,district_master,state_final,district_final
2025-09-08,Andhra Pradesh,Ananthapuramu,515551,1,1,Andhra Pradesh,Ananthapuramu,,,,,Andhra Pradesh,Ananthapuramu
2025-09-08,Andhra Pradesh,Ananthapuramu,515611,4,0,Andhra Pradesh,Ananthapuramu,,,,,Andhra Pradesh,Ananthapuramu
2025-09-08,Andhra Pradesh,Ananthapuramu,515621,2,1,Andhra Pradesh,Ananthapuramu,,,,,Andhra Pradesh,Ananthapuramu
2025-09-08,Andhra Pradesh,Ananthapuramu,515721,3,0,Andhra Pradesh,Ananthapuramu,,,,,Andhra Pradesh,Ananthapuramu
2025-09-08,Andhra Pradesh,Ananthapuramu,515741,1,1,Andhra Pradesh,Ananthapuramu,,,,,Andhra Pradesh,Ananthapuramu
2025-09-08,Andhra Pradesh,Ananthapuramu,515822,1,1,Andhra Pradesh,Ananthapuramu,,,,,Andhra Pradesh,Ananthapuramu
2025-09-08,Andhra Pradesh,Ananthapuramu,515832,1,0,Andhra Pradesh,Ananthapuramu,,,,,Andhra Pradesh,Ananthapuramu
2025-09-08,Andhra Pradesh,Cuddapah,516105,1,8,Andhra Pradesh,Cuddapah,,,,,Andhra Pradesh,Cuddapah
2025-09-08,Andhra Pradesh,Cuddapah,516108,1,0,Andhra Pradesh,Cuddapah,,,,,Andhra Pradesh,Cuddapah
2025-09-08,Andhra Pradesh,Cuddapah,516173,2,3,Andhra Pradesh,Cuddapah,,,,,Andhra Pradesh,Cuddapah
2025-09-08,Andhra Pradesh,Cuddapah,516175,2,3,Andhra Pradesh,Cuddapah,,,,,Andhra Pradesh,Cuddapah
2025-09-08,Andhra Pradesh,Cuddapah,516214,2,0,Andhra Pradesh,Cuddapah,,,,,Andhra Pradesh,Cuddapah
2025-09-08,Andhra Pradesh,Cuddapah,516217,8,8,Andhra Pradesh,Cuddapah,,,,,Andhra Pradesh,Cuddapah
2025-09-08,Andhra Pradesh,Cuddapah,516321,3,1,Andhra Pradesh,Cuddapah,,,,,Andhra Pradesh,Cuddapah
2025-09-08,Andhra Pradesh,Cuddapah,516396,2,1,Andhra Pradesh,Cuddapah,,,,,Andhra Pradesh,Cuddapah
2025-09-08,Andhra Pradesh,K.V.Rangareddy,500090,0,2,Andhra Pradesh,K.V.Rangareddy,,,,,Andhra Pradesh,K.V.Rangareddy
2025-09-08,Pondicherry,Pondicherry,605008,3,29,Pondicherry,Pondicherry,,,,,Pondicherry,Pondicherry
2025-09-08,Pondicherry,Pondicherry,605012,0,3,Pondicherry,Pondicherry,,,,,Pondicherry,Pondicherry
2025-09-08,Pondicherry,Pondicherry,605013,4,5,Pondicherry,Pondicherry,,,,,Pondicherry,Pondicherry
2025-09-08,Pondicherry,Pondicherry,605106,2,10,Pondicherry,Pondicherry,,,,,Pondicherry,Pondicherry
2025-09-08,Pondicherry,Pondicherry,605111,0,4,Pondicherry,Pondicherry,,,,,Pondicherry,Pondicherry
2025-09-08,Pondicherry,Pondicherry,673311,0,3,Pondicherry,Pondicherry,,,,,Pondicherry,Pondicherry
2025-09-08,Punjab,Firozpur,152002,2,10,Punjab,Firozpur,,,,,Punjab,Firozpur
2025-09-08,Punjab,Firozpur,152004,1,3,Punjab,Firozpur,,,,,Punjab,Firozpur
2025-09-08,Punjab,Firozpur,152122,0,6,Punjab,Firozpur,,,,,Punjab,Firozpur
2025-09-08,Punjab,Firozpur,152128,0,3,Punjab,Firozpur,,,,,Punjab,Firozpur
2025-09-08,Punjab,Nawanshahr,144505,1,10,Punjab,Nawanshahr,,,,,Punjab,Nawanshahr
2025-09-08,Punjab,Nawanshahr,144513,0,1,Punjab,Nawanshahr,,,,,Punjab,Nawanshahr
2025-09-08,Punjab,Nawanshahr,144514,0,8,Punjab,Nawanshahr,,,,,Punjab,Nawanshahr
2025-09-08,Punjab,Nawanshahr,144517,0,2,Punjab,Nawanshahr,,,,,Punjab,Nawanshahr
2025-09-08,Punjab,S.A.S Nagar(Mohali),140103,0,7,Punjab,S.A.S Nagar(Mohali),,,,,Punjab,S.A.S Nagar(Mohali)
2025-09-08,Punjab,S.A.S Nagar(Mohali),160062,0,2,Punjab,S.A.S Nagar(Mohali),,,,,Punjab,S.A.S Nagar(Mohali)
2025-09-08,Telangana,Medchalâˆ’malkajgiri,500039,2,0,Telangana,Medchalâˆ’malkajgiri,,,,,Telangana,Medchalâˆ’malkajgiri
2025-09-08,Telangana,Medchalâˆ’malkajgiri,501401,2,0,Telangana,Medchalâˆ’malkajgiri,,,,,Telangana,Medchalâˆ’malkajgiri
2025-09-08,Telangana,Yadadri.,508111,1,1,Telangana,Yadadri.,,,,,Telangana,Yadadri.
2025-09-08,Telangana,Yadadri.,508112,4,3,Telangana,Yadadri.,,,,,Telangana,Yadadri.
2025-09-08,Telangana,Yadadri.,508115,0,2,Telangana,Yadadri.,,,,,Telangana,Yadadri.
2025-09-08,Telangana,Yadadri.,508252,9,9,Telangana,Yadadri.,,,,,Telangana,Yadadri.
2025-09-08,Telangana,Yadadri.,508277,8,2,Telangana,Yadadri.,,,,,Telangana,Yadadri.
2025-09-08,Uttar Pradesh,Allahabad,211004,4,4,Uttar Pradesh,Allahabad,,,,,Uttar Pradesh,Allahabad
2025-09-08,Uttar Pradesh,Allahabad,211007,7,3,Uttar Pradesh,Allahabad,,,,,Uttar Pradesh,Allahabad
2025-09-08,Uttar Pradesh,Allahabad,211010,3,6,Uttar Pradesh,Allahabad,,,,,Uttar Pradesh,Allahabad
2025-09-08,Uttar Pradesh,Allahabad,211014,0,1,Uttar Pradesh,Allahabad,,,,,Uttar Pradesh,Allahabad
2025-09-08,Uttar Pradesh,Allahabad,212106,28,13,Uttar Pradesh,Allahabad,,,,,Uttar Pradesh,Allahabad
2025-09-08,Uttar Pradesh,Allahabad,212107,39,11,Uttar Pradesh,Allahabad,,,,,Uttar Pradesh,Allahabad
2025-09-08,Uttar Pradesh,Allahabad,212109,33,10,Uttar Pradesh,Allahabad,,,,,Uttar Pradesh,Allahabad
2025-09-08,Uttar Pradesh,Allahabad,212202,0,1,Uttar Pradesh,Allahabad,,,,,Uttar Pradesh,Allahabad
2025-09-08,Uttar Pradesh,Allahabad,212208,17,5,Uttar Pradesh,Allahabad,,,,,Uttar Pradesh,Allahabad
2025-09-08,Uttar Pradesh,Allahabad,212213,3,0,Uttar Pradesh,Allahabad,,,,,Uttar Pradesh,Allahabad
2025-09-08,Uttar Pradesh,Allahabad,212306,69,15,Uttar Pradesh,Allahabad,,,,,Uttar Pradesh,Allahabad
2025-09-08,Uttar Pradesh,Allahabad,212502,31,13,Uttar Pradesh,Allahabad,,,,,Uttar Pradesh,Allahabad
2025-09-08,Uttar Pradesh,Allahabad,212507,15,10,Uttar Pradesh,Allahabad,,,,,Uttar Pradesh,Allahabad
2025-09-08,Uttar Pradesh,Allahabad,221505,19,20,Uttar Pradesh,Allahabad,,,,,Uttar Pradesh,Allahabad
2025-09-08,Uttar Pradesh,Bara Banki,225003,13,7,Uttar Pradesh,Bara Banki,,,,,Uttar Pradesh,Bara Banki
2025-09-08,Uttar Pradesh,Bara Banki,225120,8,3,Uttar Pradesh,Bara Banki,,,,,Uttar Pradesh,Bara Banki
2025-09-08,Uttar Pradesh,Bara Banki,225121,18,8,Uttar Pradesh,Bara Banki,,,,,Uttar Pradesh,Bara Banki
2025-09-08,Uttar Pradesh,Bara Banki,225204,18,5,Uttar Pradesh,Bara Banki,,,,,Uttar Pradesh,Bara Banki
2025-09-08,Uttar Pradesh,Bara Banki,225208,6,4,Uttar Pradesh,Bara Banki,,,,,Uttar Pradesh,Bara Banki
2025-09-08,Uttar Pradesh,Bara Banki,225306,30,9,Uttar Pradesh,Bara Banki,,,,,Uttar Pradesh,Bara Banki
2025-09-08,Uttar Pradesh,Bara Banki,225401,8,10,Uttar Pradesh,Bara Banki,,,,,Uttar Pradesh,Bara Banki
2025-09-08,Uttar Pradesh,Bara Banki,225415,21,8,Uttar Pradesh,Bara Banki,,,,,Uttar Pradesh,Bara Banki
2025-09-08,Uttar Pradesh,Bara Banki,227302,13,8,Uttar Pradesh,Bara Banki,,,,,Uttar Pradesh,Bara Banki
2025-09-08,Uttar Pradesh,Faizabad,224001,31,20,Uttar Pradesh,Faizabad,,,,,Uttar Pradesh,Faizabad
2025-09-08,Uttar Pradesh,Faizabad,224189,19,5,Uttar Pradesh,Faizabad,,,,,Uttar Pradesh,Faizabad
2025-09-08,Uttar Pradesh,Faizabad,224201,3,6,Uttar Pradesh,Faizabad,,,,,Uttar Pradesh,Faizabad
2025-09-08,Uttar Pradesh,Faizabad,224208,9,7,Uttar Pradesh,Faizabad,,,,,Uttar Pradesh,Faizabad
2025-09-08,Uttar Pradesh,Rae Bareli,229010,14,4,Uttar Pradesh,Rae Bareli,,,,,Uttar Pradesh,Rae Bareli
2025-09-08,Uttar Pradesh,Rae Bareli,229103,6,3,Uttar Pradesh,Rae Bareli,,,,,Uttar Pradesh,Rae Bareli
2025-09-08,Uttar Pradesh,Rae Bareli,229128,13,8,Uttar Pradesh,Rae Bareli,,,,,Uttar Pradesh,Rae Bareli
2025-09-08,Uttar Pradesh,Rae Bareli,229207,9,7,Uttar Pradesh,Rae Bareli,,,,,Uttar Pradesh,Rae Bareli
2025-09-08,Uttar Pradesh,Rae Bareli,229302,2,2,Uttar Pradesh,Rae Bareli,,,,,Uttar Pradesh,Rae Bareli
2025-09-08,Uttar Pradesh,Rae Bareli,229308,7,6,Uttar Pradesh,Rae Bareli,,,,,Uttar Pradesh,Rae Bareli
2025-09-08,Uttar Pradesh,Rae Bareli,229401,11,4,Uttar Pradesh,Rae Bareli,,,,,Uttar Pradesh,Rae Bareli
2025-09-08,Uttar Pradesh,Rae Bareli,229405,6,1,Uttar Pradesh,Rae Bareli,,,,,Uttar Pradesh,Rae Bareli
2025-09-08,WEST BENGAL,HOWRAH,711312,0,1,WEST BENGAL,HOWRAH,,,,,WEST BENGAL,HOWRAH
2025-09-08,West Bengal,Darjiling,734424,0,2,West Bengal,Darjiling,,,,,West Bengal,Darjiling
2025-09-08,West Bengal,Darjiling,734429,2,8,West Bengal,Darjiling,,,,,West Bengal,Darjiling
2025-09-08,West Bengal,Haora,711103,0,2,West Bengal,Haora,,,,,West Bengal,Haora
2025-09-08,West Bengal,Haora,711104,1,3,West Bengal,Haora,,,,,West Bengal,Haora
2025-09-08,West Bengal,Haora,711111,0,1,West Bengal,Haora,,,,,West Bengal,Haora
2025-09-08,West Bengal,Haora,711205,0,3,West Bengal,Haora,,,,,West Bengal,Haora
2025-09-08,West Bengal,Haora,711313,1,2,West Bengal,Haora,,,,,West Bengal,Haora
2025-09-08,West Bengal,Haora,711316,2,11,West Bengal,Haora,,,,,West Bengal,Haora
2025-09-08,West Bengal,Haora,711317,0,1,West Bengal,Haora,,,,,West Bengal,Haora
2025-09-08,West Bengal,Haora,711404,1,2,West Bengal,Haora,,,,,West Bengal,Haora
2025-09-08,West Bengal,Haora,711415,1,2,West Bengal,Haora,,,,,West Bengal,Haora
2025-09-08,West Bengal,Haora,711416,0,1,West Bengal,Haora,,,,,West Bengal,Haora
2025-09-08,West Bengal,Koch Bihar,736156,1,1,West Bengal,Koch Bihar,,,,,West Bengal,Koch Bihar
2025-09-08,West Bengal,Koch Bihar,736157,0,3,West Bengal,Koch Bihar,,,,,West Bengal,Koch Bihar
2025-09-08,West Bengal,Koch Bihar,736160,1,1,West Bengal,Koch Bihar,,,,,West Bengal,Koch Bihar
2025-09-08,West Bengal,Koch Bihar,736167,1,11,West Bengal,Koch Bihar,,,,,West Bengal,Koch Bihar
2025-09-08,West Bengal,Koch Bihar,736176,0,2,West Bengal,Koch Bihar,,,,,West Bengal,Koch Bihar
2025-09-08,Haryana,Gurgaon,122508,1,0,Haryana,Gurgaon,,,,,Haryana,Gurgaon
2025-09-08,Haryana,Mewat,122107,113,45,Haryana,Mewat,,,,,Haryana,Mewat
2025-09-08,Jharkhand,Purbi Singhbhum,831001,2,7,Jharkhand,Purbi Singhbhum,,,,,Jharkhand,Purbi Singhbhum
2025-09-08,Jharkhand,Purbi Singhbhum,831002,1,7,Jharkhand,Purbi Singhbhum,,,,,Jharkhand,Purbi Singhbhum
2025-09-08,Jharkhand,Purbi Singhbhum,831012,1,10,Jharkhand,Purbi Singhbhum,,,,,Jharkhand,Purbi Singhbhum
2025-09-08,Jharkhand,Seraikela-kharsawan,831002,0,1,Jharkhand,Seraikela-kharsawan,,,,,Jharkhand,Seraikela-kharsawan
2025-09-08,Jharkhand,Seraikela-kharsawan,831012,0,3,Jharkhand,Seraikela-kharsawan,,,,,Jharkhand,Seraikela-kharsawan
2025-09-08,Jharkhand,Seraikela-kharsawan,832402,0,1,Jharkhand,Seraikela-kharsawan,,,,,Jharkhand,Seraikela-kharsawan
2025-09-08,Jharkhand,Seraikela-kharsawan,832403,1,9,Jharkhand,Seraikela-kharsawan,,,,,Jharkhand,Seraikela-kharsawan
2025-09-08,Karnataka,Bagalkot *,587103,0,1,Karnataka,Bagalkot *,,,,,Karnataka,Bagalkot *
2025-09-08,Karnataka,Bagalkot *,587203,0,3,Karnataka,Bagalkot *,,,,,Karnataka,Bagalkot *
2025-09-08,Karnataka,Bagalkot *,587206,0,1,Karnataka,Bagalkot *,,,,,Karnataka,Bagalkot *
2025-09-08,Karnataka,Bagalkot *,587301,0,3,Karnataka,Bagalkot *,,,,,Karnataka,Bagalkot *
2025-09-08,Karnataka,Bangalore,560001,2,3,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-09-08,Karnataka,Bangalore,560002,2,6,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-09-08,Karnataka,Bangalore,560006,0,3,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-09-08,Karnataka,Bangalore,560011,2,3,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-09-08,Karnataka,Bangalore,560019,2,2,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-09-08,Karnataka,Bangalore,560022,2,4,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-09-08,Karnataka,Bangalore,560026,7,37,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-09-08,Karnataka,Bangalore,560029,8,5,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-09-08,Karnataka,Bangalore,560036,0,9,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-09-08,Karnataka,Bangalore,560039,4,8,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-09-08,Karnataka,Bangalore,560050,1,9,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-09-08,Karnataka,Bangalore,560053,2,8,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-09-08,Karnataka,Bangalore,560054,1,5,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-09-08,Karnataka,Bangalore,560055,0,2,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-09-08,Karnataka,Bangalore,560056,2,5,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-09-08,Karnataka,Bangalore,560070,4,7,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-09-08,Karnataka,Bangalore,560075,0,9,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-09-08,Karnataka,Bangalore,560076,5,10,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-09-08,Karnataka,Bangalore,560079,2,13,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-09-08,Karnataka,Bangalore,560084,6,13,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-09-08,Karnataka,Bangalore,560085,2,14,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-09-08,Karnataka,Bangalore,560097,6,7,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-09-08,Karnataka,Bangalore,560102,2,5,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-09-08,Karnataka,Bangalore,562120,0,1,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-09-08,Karnataka,Bangalore,562125,2,6,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-09-08,Karnataka,Bangalore,562130,0,2,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-09-08,Karnataka,Bangalore Rural,560049,1,1,Karnataka,Bangalore Rural,,,,,Karnataka,Bangalore Rural
2025-09-08,Karnataka,Bangalore Rural,562122,5,3,Karnataka,Bangalore Rural,,,,,Karnataka,Bangalore Rural
2025-09-08,Karnataka,Bangalore Rural,562129,6,5,Karnataka,Bangalore Rural,,,,,Karnataka,Bangalore Rural
2025-09-08,Karnataka,Belgaum,590001,1,4,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-09-08,Karnataka,Belgaum,590003,2,5,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-09-08,Karnataka,Belgaum,591108,1,2,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-09-08,Karnataka,Belgaum,591110,2,2,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-09-08,Karnataka,Belgaum,591120,5,2,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-09-08,Karnataka,Belgaum,591122,1,3,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-09-08,Karnataka,Belgaum,591128,1,3,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-09-08,Karnataka,Belgaum,591147,1,0,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-09-08,Karnataka,Belgaum,591153,0,3,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-09-08,Karnataka,Belgaum,591213,1,3,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-09-08,Karnataka,Belgaum,591222,9,13,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-09-08,Karnataka,Belgaum,591224,6,7,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-09-08,Karnataka,Belgaum,591225,2,2,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-09-08,Karnataka,Belgaum,591228,3,2,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-09-08,Karnataka,Belgaum,591236,2,0,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-09-08,Karnataka,Belgaum,591241,0,3,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-09-08,Karnataka,Belgaum,591242,1,1,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-09-08,Karnataka,Belgaum,591243,0,2,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-09-08,Karnataka,Belgaum,591246,1,1,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-09-08,Karnataka,Belgaum,591247,0,1,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-09-08,Karnataka,Belgaum,591254,0,1,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-09-08,Karnataka,Belgaum,591302,7,13,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-09-08,Karnataka,Belgaum,591306,1,4,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-09-08,Karnataka,Belgaum,591307,6,8,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-09-08,Karnataka,Belgaum,591308,0,1,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-09-08,Karnataka,Bellary,583112,3,6,Karnataka,Bellary,,,,,Karnataka,Bellary
2025-09-08,Karnataka,Bellary,583119,9,12,Karnataka,Bellary,,,,,Karnataka,Bellary
2025-09-08,Karnataka,Bellary,583120,6,9,Karnataka,Bellary,,,,,Karnataka,Bellary
2025-09-08,Karnataka,Bellary,583121,7,14,Karnataka,Bellary,,,,,Karnataka,Bellary
2025-09-08,Karnataka,Bellary,583124,1,3,Karnataka,Bellary,,,,,Karnataka,Bellary
2025-09-08,Karnataka,Bellary,583218,2,7,Karnataka,Bellary,,,,,Karnataka,Bellary
2025-09-08,Karnataka,Bellary,583275,1,0,Karnataka,Bellary,,,,,Karnataka,Bellary
2025-09-08,Karnataka,Chickmagalur,577111,1,2,Karnataka,Chickmagalur,,,,,Karnataka,Chickmagalur
2025-09-08,Karnataka,Chickmagalur,577133,1,1,Karnataka,Chickmagalur,,,,,Karnataka,Chickmagalur
2025-09-08,Karnataka,Chickmagalur,577134,0,1,Karnataka,Chickmagalur,,,,,Karnataka,Chickmagalur
2025-09-08,Karnataka,Chickmagalur,577137,0,1,Karnataka,Chickmagalur,,,,,Karnataka,Chickmagalur
2025-09-08,Karnataka,Chickmagalur,577182,1,2,Karnataka,Chickmagalur,,,,,Karnataka,Chickmagalur
2025-09-08,Karnataka,Chickmagalur,577549,0,1,Karnataka,Chickmagalur,,,,,Karnataka,Chickmagalur
2025-09-08,Karnataka,Gulbarga,585101,6,11,Karnataka,Gulbarga,,,,,Karnataka,Gulbarga
2025-09-08,Karnataka,Gulbarga,585105,2,5,Karnataka,Gulbarga,,,,,Karnataka,Gulbarga
2025-09-08,Karnataka,Gulbarga,585201,0,1,Karnataka,Gulbarga,,,,,Karnataka,Gulbarga
2025-09-08,Karnataka,Gulbarga,585210,1,0,Karnataka,Gulbarga,,,,,Karnataka,Gulbarga
2025-09-08,Karnataka,Gulbarga,585213,4,5,Karnataka,Gulbarga,,,,,Karnataka,Gulbarga
2025-09-08,Karnataka,Gulbarga,585225,5,4,Karnataka,Gulbarga,,,,,Karnataka,Gulbarga
2025-09-08,Karnataka,Gulbarga,585303,3,3,Karnataka,Gulbarga,,,,,Karnataka,Gulbarga
2025-09-08,Karnataka,Gulbarga,585308,0,5,Karnataka,Gulbarga,,,,,Karnataka,Gulbarga
2025-09-08,Karnataka,Gulbarga,585309,1,0,Karnataka,Gulbarga,,,,,Karnataka,Gulbarga
2025-09-08,Karnataka,Gulbarga,585314,2,4,Karnataka,Gulbarga,,,,,Karnataka,Gulbarga
2025-09-08,Karnataka,Mysore,570001,2,5,Karnataka,Mysore,,,,,Karnataka,Mysore
2025-09-08,Karnataka,Mysore,570002,0,1,Karnataka,Mysore,,,,,Karnataka,Mysore
2025-09-08,Karnataka,Mysore,570003,0,3,Karnataka,Mysore,,,,,Karnataka,Mysore
2025-09-08,Karnataka,Mysore,570004,0,5,Karnataka,Mysore,,,,,Karnataka,Mysore
2025-09-08,Karnataka,Mysore,570007,1,1,Karnataka,Mysore,,,,,Karnataka,Mysore
2025-09-08,Karnataka,Mysore,570011,1,2,Karnataka,Mysore,,,,,Karnataka,Mysore
2025-09-08,Karnataka,Mysore,570016,1,5,Karnataka,Mysore,,,,,Karnataka,Mysore
2025-09-08,Karnataka,Mysore,570024,0,2,Karnataka,Mysore,,,,,Karnataka,Mysore
2025-09-08,Karnataka,Mysore,571104,1,2,Karnataka,Mysore,,,,,Karnataka,Mysore
2025-09-08,Karnataka,Mysore,571121,3,18,Karnataka,Mysore,,,,,Karnataka,Mysore
2025-09-08,Karnataka,Mysore,571311,0,8,Karnataka,Mysore,,,,,Karnataka,Mysore
2025-09-08,Karnataka,Mysore,571313,1,0,Karnataka,Mysore,,,,,Karnataka,Mysore
2025-09-08,Karnataka,Mysore,571314,1,4,Karnataka,Mysore,,,,,Karnataka,Mysore
2025-09-08,Karnataka,Mysore,571603,2,4,Karnataka,Mysore,,,,,Karnataka,Mysore
2025-09-08,Karnataka,Shimoga,577201,2,6,Karnataka,Shimoga,,,,,Karnataka,Shimoga
2025-09-08,Karnataka,Shimoga,577214,1,3,Karnataka,Shimoga,,,,,Karnataka,Shimoga
2025-09-08,Karnataka,Shimoga,577225,1,1,Karnataka,Shimoga,,,,,Karnataka,Shimoga
2025-09-08,Karnataka,Shimoga,577226,0,2,Karnataka,Shimoga,,,,,Karnataka,Shimoga
2025-09-08,Karnataka,Shimoga,577227,1,6,Karnataka,Shimoga,,,,,Karnataka,Shimoga
2025-09-08,Karnataka,Shimoga,577301,3,12,Karnataka,Shimoga,,,,,Karnataka,Shimoga
2025-09-08,Karnataka,Shimoga,577413,3,12,Karnataka,Shimoga,,,,,Karnataka,Shimoga
2025-09-08,Karnataka,Shimoga,577415,0,2,Karnataka,Shimoga,,,,,Karnataka,Shimoga
2025-09-08,Karnataka,Shimoga,577417,1,2,Karnataka,Shimoga,,,,,Karnataka,Shimoga
2025-09-08,Karnataka,Shimoga,577422,1,2,Karnataka,Shimoga,,,,,Karnataka,Shimoga
2025-09-08,Karnataka,Shimoga,577427,5,7,Karnataka,Shimoga,,,,,Karnataka,Shimoga
2025-09-08,Karnataka,yadgir,585214,0,1,Karnataka,yadgir,,,,,Karnataka,yadgir
2025-09-08,Karnataka,yadgir,585220,0,2,Karnataka,yadgir,,,,,Karnataka,yadgir
2025-09-08,Karnataka,yadgir,585223,1,1,Karnataka,yadgir,,,,,Karnataka,yadgir
2025-09-08,Karnataka,yadgir,585309,0,2,Karnataka,yadgir,,,,,Karnataka,yadgir
2025-09-08,Karnataka,yadgir,585321,0,1,Karnataka,yadgir,,,,,Karnataka,yadgir
2025-09-08,Gujarat,Chhotaudepur,391145,6,6,Gujarat,Chhotaudepur,,,,,Gujarat,Chhotaudepur
2025-09-08,Gujarat,Chhotaudepur,391152,10,10,Gujarat,Chhotaudepur,,,,,Gujarat,Chhotaudepur
2025-09-08,Gujarat,Chhotaudepur,391155,2,2,Gujarat,Chhotaudepur,,,,,Gujarat,Chhotaudepur
2025-09-08,Gujarat,Dohad,389172,2,6,Gujarat,Dohad,,,,,Gujarat,Dohad
2025-09-08,Gujarat,Dohad,389180,1,14,Gujarat,Dohad,,,,,Gujarat,Dohad
2025-09-08,Gujarat,Dohad,389380,0,1,Gujarat,Dohad,,,,,Gujarat,Dohad
2025-09-08,Gujarat,Kachchh,370205,3,3,Gujarat,Kachchh,,,,,Gujarat,Kachchh
2025-09-08,Gujarat,Kachchh,370465,1,2,Gujarat,Kachchh,,,,,Gujarat,Kachchh
2025-09-08,Gujarat,Panch Mahals,389001,0,3,Gujarat,Panch Mahals,,,,,Gujarat,Panch Mahals
2025-09-08,Haryana,Gurgaon,122001,48,34,Haryana,Gurgaon,,,,,Haryana,Gurgaon
2025-09-08,Haryana,Gurgaon,122003,11,4,Haryana,Gurgaon,,,,,Haryana,Gurgaon
2025-09-08,Haryana,Gurgaon,122006,5,1,Haryana,Gurgaon,,,,,Haryana,Gurgaon
2025-09-08,Haryana,Gurgaon,122052,1,0,Haryana,Gurgaon,,,,,Haryana,Gurgaon
2025-09-08,Haryana,Gurgaon,122103,25,11,Haryana,Gurgaon,,,,,Haryana,Gurgaon
2025-09-08,Haryana,Gurgaon,122414,2,4,Haryana,Gurgaon,,,,,Haryana,Gurgaon
2025-09-08,Haryana,Gurgaon,122503,6,11,Haryana,Gurgaon,,,,,Haryana,Gurgaon
2025-09-08,Haryana,Gurgaon,122506,5,3,Haryana,Gurgaon,,,,,Haryana,Gurgaon
2025-09-08,Haryana,Mewat,122103,22,8,Haryana,Mewat,,,,,Haryana,Mewat
2025-09-08,Haryana,Mewat,122104,51,26,Haryana,Mewat,,,,,Haryana,Mewat
2025-09-08,Haryana,Mewat,122508,227,85,Haryana,Mewat,,,,,Haryana,Mewat
2025-09-08,Himachal Pradesh,Lahul & Spiti,172113,0,1,Himachal Pradesh,Lahul & Spiti,,,,,Himachal Pradesh,Lahul & Spiti
2025-09-08,Himachal Pradesh,Lahul & Spiti,175142,0,3,Himachal Pradesh,Lahul & Spiti,,,,,Himachal Pradesh,Lahul & Spiti
2025-09-08,Jammu and Kashmir,Badgam,191113,3,14,Jammu and Kashmir,Badgam,,,,,Jammu and Kashmir,Badgam
2025-09-08,Jammu and Kashmir,Shupiyan,192303,62,25,Jammu and Kashmir,Shupiyan,,,,,Jammu and Kashmir,Shupiyan
